 408   10.200  3.96274e-01  252.459
 409   10.225  3.95037e-01  251.487
 410   10.250  3.93803e-01  250.518
 411   10.275  3.92572e-01  249.552
 412   10.300  3.91344e-01  248.588
 413   10.325  3.90119e-01  247.628
 414   10.350  3.88897e-01  246.671
 415   10.375  3.87678e-01  245.717
 416   10.400  3.86462e-01  244.766
 417   10.425  3.85249e-01  243.818
 418   10.450  3.84039e-01  242.873
 419   10.475  3.82831e-01  241.931
 420   10.500  3.81627e-01  240.991
 421   10.525  3.80425e-01  240.055
 422   10.550  3.79226e-01  239.122
 423   10.575  3.78030e-01  238.192
 424   10.600  3.76838e-01  237.264
 425   10.625  3.75648e-01  236.340
 426   10.650  3.74460e-01  235.418
 427   10.675  3.73276e-01  234.499
 428   10.700  3.72095e-01  233.584
 429   10.725  3.70916e-01  232.671
 430   10.750  3.69740e-01  231.761
 431   10.775  3.68567e-01  230.854
 432   10.800  3.67397e-01  229.949
 433   10.825  3.66230e-01  229.048
 434   10.850  3.65066e-01  228.150
 435   10.875  3.63904e-01  227.254
 436   10.900  3.62746e-01  226.361
 437   10.925  3.61590e-01  225.471
 438   10.950  3.60437e-01  224.584
 439   10.975  3.59287e-01  223.700
 440   11.000  3.58139e-01  222.818
 441   11.025  3.56995e-01  221.940
 442   11.050  3.55853e-01  221.064
 443   11.075  3.54714e-01  220.191
 444   11.100  3.53578e-01  219.321
 445   11.125  3.52444e-01  218.453
 446   11.150  3.51314e-01  217.589
 447   11.175  3.50186e-01  216.727
 448   11.200  3.49061e-01  215.868
 449   11.225  3.47938e-01  215.011
 450   11.250  3.46819e-01  214.158
 451   11.275  3.45702e-01  213.307
 452   11.300  3.44588e-01  212.459
 453   11.325  3.43477e-01  211.613
 454   11.350  3.42368e-01  210.771
 455   11.375  3.41262e-01  209.931
 456   11.400  3.40159e-01  209.093
 457   11.425  3.39059e-01  208.259
 458   11.450  3.37961e-01  207.427
 459   11.475  3.36866e-01  206.598
 460   11.500  3.35774e-01  205.771
 461   11.525  3.34685e-01  204.948
 462   11.550  3.33598e-01  204.126
 463   11.575  3.32514e-01  203.308
 464   11.600  3.31432e-01  202.492
 465   11.625  3.30354e-01  201.679
 466   11.650  3.29278e-01  200.869
 467   11.675  3.28204e-01  200.061
 468   11.700  3.27134e-01  199.256
 469   11.725  3.26066e-01  198.453
 470   11.750  3.25001e-01  197.653
 471   11.775  3.23938e-01  196.856
 472   11.800  3.22878e-01  196.061
 473   11.825  3.21821e-01  195.269
 474   11.850  3.20766e-01  194.479
 475   11.875  3.19714e-01  193.692
 476   11.900  3.18665e-01  192.908
 477   11.925  3.17618e-01  192.126
 478   11.950  3.16574e-01  191.347
 479   11.975  3.15532e-01  190.570
 480   12.000  3.14494e-01  189.796
 481   12.025  3.13457e-01  189.024
 482   12.050  3.12424e-01  188.255
 483   12.075  3.11393e-01  187.489
 484   12.100  3.10364e-01  186.725
 485   12.125  3.09338e-01  185.964
 486   12.150  3.08315e-01  185.205
 487   12.175  3.07295e-01  184.448
 488   12.200  3.06277e-01  183.694
 489   12.225  3.05261e-01  182.943
 490   12.250  3.04248e-01  182.194
 491   12.275  3.03238e-01  181.447
 492   12.300  3.02230e-01  180.703
 493   12.325  3.01225e-01  179.962
 494   12.350  3.00222e-01  179.223
 495   12.375  2.99222e-01  178.486
 496   12.400  2.98225e-01  177.752
 497   12.425  2.97230e-01  177.021
 498   12.450  2.96238e-01  176.291
 499   12.475  2.95248e-01  175.565
 500   12.500  2.94260e-01  174.840
 501   12.525  2.93276e-01  174.118
 502   12.550  2.92293e-01  173.399
 503   12.575  2.91313e-01  172.682
 504   12.600  2.90336e-01  171.967
 505   12.625  2.89361e-01  171.255
 506   12.650  2.88389e-01  170.545
 507   12.675  2.87419e-01  169.837
 508   12.700  2.86452e-01  169.132
 509   12.725  2.85487e-01  168.429
 510   12.750  2.84525e-01  167.729
 511   12.775  2.83565e-01  167.031
 512   12.800  2.82608e-01  166.335
 513   12.825  2.81653e-01  165.642
 514   12.850  2.80701e-01  164.951
 515   12.875  2.79751e-01  164.262
 516   12.900  2.78804e-01  163.576
 517   12.925  2.77859e-01  162.891
 518   12.950  2.76916e-01  162.210
 519   12.975  2.75976e-01  161.530
 520   13.000  2.75038e-01  160.853
 521   13.025  2.74103e-01  160.178
 522   13.050  2.73170e-01  159.506
 523   13.075  2.72240e-01  158.836
 524   13.100  2.71312e-01  158.168
 525   13.125  2.70387e-01  157.502
 526   13.150  2.69464e-01  156.839
 527   13.175  2.68543e-01  156.178
 528   13.200  2.67625e-01  155.519
 529   13.225  2.66709e-01  154.862
 530   13.250  2.65796e-01  154.208
 531   13.275  2.64884e-01  153.556
 532   13.300  2.63976e-01  152.906
 533   13.325  2.63070e-01  152.258
 534   13.350  2.62166e-01  151.613
 535   13.375  2.61264e-01  150.970
 536   13.400  2.60365e-01  150.329
 537   13.425  2.59468e-01  149.690
 538   13.450  2.58574e-01  149.053
 539   13.475  2.57682e-01  148.419
 540   13.500  2.56792e-01  147.786
 541   13.525  2.55905e-01  147.156
 542   13.550  2.55020e-01  146.529
 543   13.575  2.54137e-01  145.903
 544   13.600  2.53257e-01  145.279
 545   13.625  2.52379e-01  144.658
 546   13.650  2.51503e-01  144.039
 547   13.675  2.50630e-01  143.422
 548   13.700  2.49759e-01  142.807
 549   13.725  2.48890e-01  142.194
 550   13.750  2.48024e-01  141.583
 551   13.775  2.47160e-01  140.975
 552   13.800  2.46298e-01  140.368
 553   13.825  2.45439e-01  139.764
 554   13.850  2.44582e-01  139.162
 555   13.875  2.43727e-01  138.562
 556   13.900  2.42874e-01  137.964
 557   13.925  2.42024e-01  137.368
 558   13.950  2.41176e-01  136.774
 559   13.975  2.40330e-01  136.182
 560   14.000  2.39487e-01  135.593
 561   14.025  2.38645e-01  135.005
